频道名,地址,来源,图标,检测时间,分组,视频编码,分辨率,帧率,音频,未通过信息,相似度,是否假源,是否轮回,轮回相似度,轮回波动
,http://live.dxhmt.cn:9081/tv/11728-1.m3u8,,,4.694,,h264,1920x1080,25.0,有音频,error,0.0,False,False,0,0
,http://live.dxhmt.cn:9081/tv/10823-1.m3u8,,,5.491,,h264,1920x1080,25.0,有音频,error,0.0,False,False,0,0
,http://video.dztv.tv:1935/live/dztw_bq/playlist.m3u8,,,1.730,,,,,无音频,error,0.0,False,False,0,0
,http://tvpull.dxhmt.cn:9081/tv/10329-1.m3u8,,,0.071,,,,,无音频,error,0.0,False,False,0,0
,http://pili-live-rtmp.luan2.hfmt.net/luan2/ggpd.m3u8,,,14.418,,,,,无音频,error,0.0,False,False,0,0
,http://tvpull.dxhmt.cn:9081/tv/10223-1.m3u8,,,0.083,,,,,无音频,error,0.0,False,False,0,0
,http://pili-live-hls.hfmt.net/gntv/lttv.m3u8,,,13.751,,,,,无音频,error,0.0,False,False,0,0
,http://tvpull.dxhmt.cn:9081/tv/10526-3.m3u8,,,0.071,,,,,无音频,error,0.0,False,False,0,0
,http://live.rzw.com.cn/kzpd/sd/live.m3u8,,,0.477,,,,,无音频,error,0.0,False,False,0,0
,http://rudong-tv-hls.cm.jstv.com/rudong-tv/rdxwzh.m3u8,,,0.841,,,,,无音频,error,0.0,False,False,0,0
,http://pili-live-hls.hfmt.net/gntv/xhtv.m3u8,,,13.868,,,,,无音频,error,0.0,False,False,0,0
,http://tvpull.dxhmt.cn:9081/tv/10782-1.m3u8,,,0.070,,,,,无音频,error,0.0,False,False,0,0
,http://tvpull.dxhmt.cn:9081/tv/10381-1.m3u8,,,0.079,,,,,无音频,error,0.0,False,False,0,0
,http://tvpull.dxhmt.cn:9081/tv/11330-1.m3u8,,,0.071,,,,,无音频,error,0.0,False,False,0,0
,http://live.rzw.com.cn/ggpd/sd/live.m3u8,,,0.431,,,,,无音频,error,0.0,False,False,0,0
,http://live.dxhmt.cn:9081/tv/10523-1.m3u8,,,8.872,,h264,1920x1080,25.0,有音频,error,0.0,False,False,0,0
,http://tvpull.dxhmt.cn:9081/tv/10581-1.m3u8,,,0.083,,,,,无音频,error,0.0,False,False,0,0
,http://tvpull.dxhmt.cn:9081/tv/10927-1.m3u8,,,0.077,,,,,无音频,error,0.0,False,False,0,0
,http://video.dztv.tv:1935/live/dztw_sj/playlist.m3u8,,,1.402,,,,,无音频,error,0.0,False,False,0,0
,http://tvpull.dxhmt.cn:9081/tv/10482-2.m3u8,,,0.077,,,,,无音频,error,0.0,False,False,0,0
,https://jiangning-tv-hls.cm.jstv.com/jiangning-tv/jnxwzh.m3u8,,,0.423,,,,,无音频,error,0.0,False,False,0,0
,http://liveplay-kk.rtxapp.com/live/program/live/kkgaosannj/1300000/mnf.m3u8,,,1.122,,,,,无音频,error,0.0,False,False,0,0
,http://tvpull.dxhmt.cn:9081/tv/11721-1.m3u8,,,0.073,,,,,无音频,error,0.0,False,False,0,0
,http://live.dxhmt.cn:9081/tv/10825-1.m3u8,,,8.015,,h264,1920x1080,25.0,有音频,error,0.0,False,False,0,0
,http://live2.qxndt.com/zhpd/sd/live.m3u8,,,0.617,,,,,无音频,error,0.0,False,False,0,0
,http://tvpull.dxhmt.cn:9081/tv/10781-1.m3u8,,,0.073,,,,,无音频,error,0.0,False,False,0,0
,http://tvpull.dxhmt.cn:9081/tv/11426-1.m3u8,,,0.072,,,,,无音频,error,0.0,False,False,0,0
,http://tvpull.dxhmt.cn:9081/tv/10421-1.m3u8,,,0.076,,,,,无音频,error,0.0,False,False,0,0
,http://yandu-tv-hls.cm.jstv.com/yandu-tv/yanduzh.m3u8,,,0.309,,,,,无音频,error,0.0,False,False,0,0
,http://pili-live-rtmp.56.i2863.com/i2863-56/live_56_307317.m3u8,,,12.806,,,,,无音频,error,0.0,False,False,0,0
,http://pili-live-hls.hfmt.net/gntv/zntv.m3u8,,,14.952,,,,,无音频,error,0.0,False,False,0,0
,http://sihong-tv-hls.cm.jstv.com/sihong-tv/sihongxinwenzonghe.m3u8,,,0.116,,,,,无音频,error,0.0,False,False,0,0
,http://live.aiyicheng.com.cn/channel1/sd/live.m3u8,,,3.630,,,,,无音频,error,0.0,False,False,0,0
,http://live.dxhmt.cn:9081/tv/10222-1.m3u8,,,14.044,,h264,1920x1080,25.0,有音频,error,0.0,False,False,0,0
,http://tvpull.dxhmt.cn:9081/tv/11526-1.m3u8,,,0.074,,,,,无音频,error,0.0,False,False,0,0
,http://live.lyg1.com/ggpd/sd/live.m3u8,,,2.231,,,,,无音频,error,0.0,False,False,0,0
,http://live.rzw.com.cn/fcpd/sd/live.m3u8,,,0.448,,,,,无音频,error,0.0,False,False,0,0
,http://tvpull.dxhmt.cn:9081/tv/11322-1.m3u8,,,0.069,,,,,无音频,error,0.0,False,False,0,0
,http://play.hhnynews.com/hhny/zhpd.m3u8?auth_key=1659380497-0-0-b07e3e3cd99f9355b6aa1e79fbd305f2,,,0.726,,,,,无音频,error,0.0,False,False,0,0
,http://tvpull.dxhmt.cn:9081/tv/10481-1.m3u8,,,0.076,,,,,无音频,error,0.0,False,False,0,0
,http://stream.tstvxmt.com/ts3/sd/live.m3u8,,,0.803,,,,,无音频,error,0.0,False,False,0,0
,http://tvpull.dxhmt.cn:9081/tv/11122-1.m3u8,,,0.091,,,,,无音频,error,0.0,False,False,0,0
,http://tvpull.dxhmt.cn:9081/tv/10728-1.m3u8,,,0.070,,,,,无音频,error,0.0,False,False,0,0
,http://pili-live-rtmp.luan2.hfmt.net/luan2/jjpd.m3u8,,,14.099,,,,,无音频,error,0.0,False,False,0,0
,http://live.dxhmt.cn:9081/tv/11721-1.m3u8,,,6.957,,h264,1920x1080,25.0,有音频,error,0.0,False,False,0,0
,http://tvpull.dxhmt.cn:9081/tv/10721-1.m3u8,,,0.076,,,,,无音频,error,0.0,False,False,0,0
,http://tvpull.dxhmt.cn:9081/tv/11328-1.m3u8,,,0.075,,,,,无音频,error,0.0,False,False,0,0
,http://tvpull.dxhmt.cn:9081/tv/11481-1.m3u8,,,0.083,,,,,无音频,error,0.0,False,False,0,0
