频道名,地址,tvg-id,tvg-name,国家分组,语言分组,图标,原分组,分辨率,来源文件,检测时间,状态码,ffprobe是否成功,视频编码,分辨率,帧率,音频,ffprobe探测时间,是否假源,是否轮回,轮回相似度,检测信息
Madu TV (576p),https://re1.siar.us/madutv/hd720/playlist.m3u8,MaduTV.id@SD,,,,https://i.imgur.com/cKpgbgW.png,General,1920x1080,iptv-org-all.txt,1519,200,成功,h264,1920x1080,50.0,有音频,3.435,是,否,1.0000,
